0.0018385849	0.0060791546	0.06878119	0.050656796	0.020553073	-0.028916338	0.024182664	0.056486372	0.1128994	-0.0107018035	0.035730023	0.02441982	-0.014008287	-0.04558514	-0.0042715594	-0.056049075
0.0010951812	0.11301255	0.118823074	-0.029647684	0.17814238	0.030244736	0.0889989	0.13519356	0.15258357	0.079274565	0.0797856	0.10985427	-0.097713485	-0.171972	-0.06490415	-0.15278904
0.051821817	0.17745365	0.15600084	-0.03817987	0.20899765	0.01521082	0.16352908	0.067628756	0.19641332	0.15719025	0.14364587	0.031481393	-0.12272528	-0.17577204	-0.1132329	-0.15913941
0.22264677	-0.5202766	-0.5718051	0.4124391	-0.55262005	-0.3691191	-0.52592534	0.29073125	-0.5760322	-0.4761298	-0.4093493	-0.35271817	0.50703937	0.4298361	0.44090888	0.6346112
-0.019970378	0.02785117	-0.039782576	-0.019222781	-0.007559669	0.018812634	-0.021165114	0.059102435	0.027502099	-0.017150544	0.00060615665	0.037746396	0.04179865	-0.0058793756	0.059069186	-0.018914815
0.047581658	0.006610109	0.034426503	0.020446422	0.048359483	-0.043019965	0.06118446	0.14547543	0.067539826	0.0065430473	0.0077630016	0.065503635	0.007262554	-0.04120846	0.012086252	-0.030277552
0.2941784	-0.4803194	-0.5089825	0.38412458	-0.44705388	-0.31221956	-0.49756554	0.26079148	-0.48459157	-0.4063409	-0.40201998	-0.37925795	0.47046027	0.42047745	0.4488867	0.5407538
0.052379936	0.021617975	-0.01878771	-0.04037652	0.0055035762	0.034508247	0.011975378	0.06796544	0.0051128417	-1.7777318e-05	0.037137482	-0.022726683	-0.038941547	-0.008579194	0.029863387	-0.054695785
0.28903484	-0.401047	-0.4154073	0.34107888	-0.40955335	-0.3649607	-0.47884634	0.3373741	-0.4687814	-0.3524582	-0.40200382	-0.36392713	0.43741462	0.3826479	0.45359793	0.48085186
0.00788719	0.03672559	-0.0019944417	0.021383096	-0.00469266	0.03392525	0.030251235	-0.068805024	0.03468467	-0.023467185	0.060443897	-0.021785444	-0.014554245	0.006172471	-0.014552611	-0.0006580567
0.24941088	-0.51192796	-0.5139401	0.43657866	-0.57885265	-0.42286798	-0.57241136	0.30787054	-0.57498866	-0.53717196	-0.50876725	-0.38356596	0.5676471	0.46877277	0.514437	0.58741736
0.010685251	0.1800584	0.14405383	-0.12465598	0.16078863	0.068032146	0.16954927	-0.00871082	0.14870848	0.07736516	0.14330854	0.028683577	-0.09974683	-0.14330536	-0.08110316	-0.17419766
0.079959065	-0.3592466	-0.3762881	0.2374698	-0.35339805	-0.27283612	-0.33270574	-0.0020178957	-0.3819854	-0.29966733	-0.33397502	-0.23777899	0.40356073	0.28243437	0.33149993	0.39125028
-0.09092106	0.44084018	0.41676015	-0.2895333	0.40968797	0.2383902	0.3918432	0.030644994	0.49646854	0.3275729	0.33247927	0.32463396	-0.39621192	-0.3979276	-0.40297982	-0.4987296
-0.07025188	0.07107287	0.020487187	-0.08349262	0.049838234	0.05794649	0.01932379	-0.13077916	0.06535024	0.07799472	0.05430592	0.018179167	-0.07300717	-0.033460792	0.0022764266	-0.07248099
0.022765638	-0.05970312	-0.020452052	0.023776304	-0.054165725	-0.046396848	-0.04441104	-0.066277504	-0.0673439	-0.020485383	-0.054432075	-0.01879308	0.06259906	0.028803624	0.011531693	0.057869565
-0.042892344	0.05894251	0.06887782	-0.005484651	0.084324	0.03591007	0.056537367	0.06331032	0.09983681	0.03805425	0.07611884	0.04742344	-0.084570736	-0.024340667	-0.062004294	-0.010157194
0.017086297	-0.1553934	-0.15681803	0.11373502	-0.18575226	-0.08516984	-0.2118654	0.0088518495	-0.1708062	-0.08218374	-0.09904826	-0.07641339	0.18326993	0.068384446	0.14063615	0.1855778
0.056932922	0.16464616	0.15161504	-0.06284036	0.13801506	0.03413803	0.06579962	0.08895169	0.18418759	0.043196753	0.1092221	0.075540565	-0.11443439	-0.13814288	-0.13052393	-0.13150246
0.20201464	-0.36448053	-0.32937953	0.29630414	-0.34800416	-0.31851435	-0.38267583	0.26352063	-0.3905027	-0.30086276	-0.2772293	-0.26824355	0.34848192	0.297052	0.30724138	0.33085313
0.104685344	-0.21140121	-0.2033542	0.15663353	-0.13417767	-0.17803323	-0.11425645	0.14564954	-0.16410875	-0.15975028	-0.14063907	-0.17644843	0.1237429	0.1400438	0.110993624	0.14695607
0.06974051	0.048835635	0.038447127	0.010955153	0.061725512	-0.0009229821	0.11313426	0.15005244	0.096343376	-0.00825331	0.07280344	0.011130497	-0.03146939	-0.057336856	-0.015860355	-0.12348717
0.0029831822	0.12902257	0.09794811	-0.10173877	0.074137196	0.04461122	0.1311585	0.03290331	0.085033305	0.09812113	0.03504465	0.097708784	-0.10233836	-0.06698401	-0.037737086	-0.07334055
0.05817156	-0.03178223	-0.03230326	0.016592044	0.0077070533	-0.033706587	-0.020432001	0.076901	-0.08039103	-0.049821302	-0.03299303	-0.050875135	-0.014536263	0.010808547	0.0556093	-0.0064781304
0.19601752	-0.42310157	-0.39130002	0.2907358	-0.34717762	-0.3342557	-0.39288005	0.22442932	-0.45402348	-0.34545872	-0.3779743	-0.35282367	0.4009303	0.35985416	0.36788163	0.44386914
-0.019089073	-0.07115781	-0.08549181	-0.0010281011	0.00035108137	-0.052804213	-0.010425779	-0.06690118	-0.01091288	-0.06433559	-0.069466755	-0.01183075	0.0013667354	0.04489087	0.051584803	0.008596676
-0.011028114	0.115806215	0.08602681	-0.09370421	0.10031517	0.106552	0.15362678	-0.04122941	0.11601375	0.09703322	0.097315475	0.13042314	-0.15685008	-0.082449205	-0.09183728	-0.09084064
0.033576798	0.045055408	0.017362634	0.015237047	-0.048367266	-0.043396454	0.01694674	0.09884602	-0.0075360695	-0.048287116	0.013112184	-0.007802422	0.00045196566	0.004474788	0.031847015	-0.0426962
-0.05490928	0.19027947	0.19225982	-0.12418053	0.12156055	0.0898188	0.15428196	0.07924369	0.13378897	0.10790603	0.16401486	0.17264026	-0.12979837	-0.16887118	-0.08103516	-0.12958609
0.05024748	-0.45831972	-0.36927024	0.31898612	-0.3817444	-0.23875561	-0.35820588	-0.02210693	-0.44329917	-0.31940374	-0.30240414	-0.2645797	0.4002192	0.38075384	0.32660154	0.42637593
0.21645814	-0.54442316	-0.49342284	0.39538231	-0.5594434	-0.40159377	-0.49697825	0.16887966	-0.51772755	-0.49235156	-0.45949408	-0.39550555	0.5419847	0.4201109	0.49932683	0.5370656
0.026436519	-0.09345167	-0.06994199	0.055050515	-0.09060845	-0.07932778	-0.095425636	0.091177255	-0.1664453	-0.058330905	-0.12996869	-0.048930004	0.10188592	0.054230988	0.13369322	0.09159543
0.2859374	-0.3032389	-0.25604177	0.23542282	-0.29029042	-0.30132052	-0.25800508	0.26990756	-0.31202415	-0.30867735	-0.29336014	-0.29702777	0.32015014	0.23368701	0.2775519	0.28956005
-0.12203285	0.16259167	0.12420127	-0.1874203	0.1489952	0.17186262	0.16929077	-0.321339	0.23566169	0.11789012	0.14080286	0.10271691	-0.19407023	-0.15724935	-0.141652	-0.21835676
0.097829305	-0.038560882	-0.09243073	0.03385202	-0.12046428	-0.092168994	-0.044098776	0.18332836	-0.090236336	-0.10495526	-0.05809244	-0.033241462	0.05875362	0.083472714	0.037416525	0.065260984
-0.028023235	0.1550995	0.11532436	-0.12800281	0.1819739	0.0922383	0.19947675	-0.006839628	0.162352	0.121771626	0.10689488	0.08135889	-0.18258002	-0.10428709	-0.15688038	-0.14408357
-0.12054603	0.27358985	0.20972206	-0.18573307	0.2705116	0.23628767	0.26646847	-0.11620548	0.29897118	0.19971472	0.26283428	0.21414082	-0.24145178	-0.18283398	-0.21785574	-0.2580284
0.050266773	0.04116797	-0.01638705	0.06184176	0.021744644	-0.02548361	0.011465286	0.18192959	-0.03247684	0.021810988	-0.009083127	-0.03057965	-0.0068820305	0.0035412314	0.036875334	0.0006921638
-0.0800535	-0.099828266	-0.16552784	0.066836104	-0.09813488	0.008514053	-0.071222514	-0.28548813	-0.12887986	-0.10735978	-0.034623206	-0.06217233	0.13474104	0.14668556	0.040365003	0.07306989
-0.043721464	0.15239875	0.13885674	-0.10781203	0.13012466	0.036496963	0.11487167	0.14285553	0.12248017	0.1464768	0.08543695	0.06428794	-0.15181033	-0.07802151	-0.093278475	-0.13258763
0.13078791	-0.026868846	0.013697605	0.050954733	0.03465927	-0.012836315	0.0005251543	0.21521445	-0.008284715	0.017250517	-0.07809211	0.014492185	0.036764763	-0.009972944	0.06492212	-0.05711617
-0.25478488	0.56289065	0.51738006	-0.38278446	0.51985514	0.41136563	0.465496	-0.14333534	0.5059344	0.42217857	0.43675858	0.43000412	-0.536291	-0.4967525	-0.43475345	-0.50187844
-0.061602063	0.24251966	0.25913778	-0.16653942	0.18340284	0.14688636	0.24730363	-0.056903396	0.27071127	0.21429472	0.16637927	0.1365112	-0.25252602	-0.21015164	-0.23334706	-0.1914919
